#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group	groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
chr2	193441826	193442176	chr2:193441826-193442176	.	.	193441826	193442176	0	1	350	193441825	non.ARBS.M.bed	0.9338	0	19.75	7.92	0	0	4.262	0
chr18	40774350	40774700	chr18:40774350-40774700	.	.	40774350	40774700	0	1	350	40774346	non.ARBS.M.bed	1.906	0.9528	20.81	2.668	0	0	5.006	1.43
chr4	45151050	45151400	chr4:45151050-45151400	.	.	45151050	45151400	0	1	350	45151046	non.ARBS.M.bed	0	15.25	0	0	0	17.44	0	0
chr18	21405842	21406192	chr18:21405842-21406192	.	.	21405842	21406192	0	1	350	21405840	non.ARBS.M.bed	10.8	11.98	0	0	3.115	6.752	0	0
chr10	45497011	45497361	chr10:45497011-45497361	.	.	45497011	45497361	0	1	350	45497007	non.ARBS.M.bed	0	1.534	10.86	16.14	2.143	0.3488	0	1.43
chr6	160796073	160796423	chr6:160796073-160796423	.	.	160796073	160796423	0	1	350	160796072	non.ARBS.M.bed	4.821	2.582	5.049	5.582	4.024	3.115	4.319	2.889
chr8	99580478	99580828	chr8:99580478-99580828	.	.	99580478	99580828	0	1	350	99580469	non.ARBS.M.bed	0	0	2.967	8.838	0	0	13.73	6.522
chr3	25639140	25639490	chr3:25639140-25639490	.	.	25639140	25639490	0	1	350	25639138	non.ARBS.M.bed	0	0	6.084	8.326	0.1246	0	10.23	7.08
chr18	6992646	6992996	chr18:6992646-6992996	.	.	6992646	6992996	0	1	350	6992640	non.ARBS.M.bed	1.029	0	21.36	8.037	0	0	0	1.373
chr1	47147268	47147618	chr1:47147268-47147618	.	.	47147268	47147618	0	1	350	47147264	non.ARBS.M.bed	0	0	3.544	3.544	0	0	7.981	16.59
chr5	172438445	172438795	chr5:172438445-172438795	.	.	172438445	172438795	0	1	350	172438444	non.ARBS.M.bed	6.527	6.193	0.05337	3.149	8.098	7.599	0	0
chr7	77314450	77314800	chr7:77314450-77314800	.	.	77314450	77314800	0	1	350	77314443	non.ARBS.M.bed	0.9528	0.9528	4.003	7.739	1.246	0	12.87	3.576
chr13	26971124	26971474	chr13:26971124-26971474	.	.	26971124	26971474	0	1	350	26971122	non.ARBS.M.bed	3.344	4.526	1.59	5.049	7.525	3.139	1.445	4.62
chr4	141017522	141017872	chr4:141017522-141017872	.	.	141017522	141017872	0	1	350	141017521	non.ARBS.M.bed	0	2.859	10.67	6.532	0	0	6.121	4.605
chr12	32420819	32421169	chr12:32420819-32421169	.	.	32420819	32421169	0	1	350	32420816	non.ARBS.M.bed	8.223	6.251	2.54	1.729	4.597	7.176	0	0
chr12	64993868	64994218	chr12:64993868-64994218	.	.	64993868	64994218	0	1	350	64993862	non.ARBS.M.bed	0	0	8.507	4.793	0	0.2242	13.59	3.261
chr9	111822378	111822728	chr9:111822378-111822728	.	.	111822378	111822728	0	1	350	111822377	non.ARBS.M.bed	0	0.9528	5.54	9.639	1.246	0	7.423	5.449
chr5	149013609	149013959	chr5:149013609-149013959	.	.	149013609	149013959	0	1	350	149013608	non.ARBS.M.bed	6.67	4.631	1.409	7.472	3.737	4.871	0	1.43
chr3	190478618	190478968	chr3:190478618-190478968	.	.	190478618	190478968	0	1	350	190478617	non.ARBS.M.bed	0	0	14.71	1.217	0	0	10.07	3.976
chr11	10108576	10108926	chr11:10108576-10108926	.	.	10108576	10108926	0	1	350	10108575	non.ARBS.M.bed	0	0	1.911	8.742	0	0	6.522	12.79
chr3	71594367	71594717	chr3:71594367-71594717	.	.	71594367	71594717	0	1	350	71594360	non.ARBS.M.bed	0	0	7.952	7.173	0	0	5.478	9.282
chr6	35569450	35569800	chr6:35569450-35569800	.	.	35569450	35569800	0	1	350	35569447	non.ARBS.M.bed	2.382	0.9528	11.47	10.94	3.115	0	0	0.7151
chr5	86981830	86982180	chr5:86981830-86982180	.	.	86981830	86982180	0	1	350	86981822	non.ARBS.M.bed	0	0.9528	15.16	2.028	0	1.246	9.511	0.6436
chr12	94178260	94178610	chr12:94178260-94178610	.	.	94178260	94178610	0	1	350	94178251	non.ARBS.M.bed	2.096	8.29	9.02	0.4803	3.177	2.305	4.005	0
chr1	10169242	10169592	chr1:10169242-10169592	.	.	10169242	10169592	0	1	350	10169241	non.ARBS.M.bed	3.011	1.105	0.8966	3.288	10.09	10.89	0	0
chr6	10511198	10511548	chr6:10511198-10511548	.	.	10511198	10511548	0	1	350	10511197	non.ARBS.M.bed	9.328	3.059	2.626	5.316	5.033	2.442	0	1.402
chr4	2662365	2662715	chr4:2662365-2662715	.	.	2662365	2662715	0	1	350	2662363	non.ARBS.M.bed	6.575	6.527	0.8539	2.348	6.354	3.613	1.788	0.8582
chr19	52486464	52486814	chr19:52486464-52486814	.	.	52486464	52486814	0	1	350	52486459	non.ARBS.M.bed	2.439	3.278	6.116	11.03	1.109	0.137	1.788	2.503
chr7	72933197	72933547	chr7:72933197-72933547	.	.	72933197	72933547	0	1	350	72933190	non.ARBS.M.bed	0	0	7.344	7.504	0	0	6.436	7.065
chr15	21915158	21915508	chr15:21915158-21915508	.	.	21915158	21915508	0	1	350	21915156	non.ARBS.M.bed	0	0.5526	11.24	3.64	0	0.09966	9.697	2.975
chr8	90731793	90732143	chr8:90731793-90732143	.	.	90731793	90732143	0	1	350	90731784	non.ARBS.M.bed	0	0.4764	9.073	8.539	0	0	4.291	5.621
chr5	14523582	14523932	chr5:14523582-14523932	.	.	14523582	14523932	0	1	350	14523581	non.ARBS.M.bed	5.307	1.667	4.91	10.72	4.448	0.9344	0	0
chr3	15823374	15823724	chr3:15823374-15823724	.	.	15823374	15823724	0	1	350	15823373	non.ARBS.M.bed	0	0	3.971	10.44	0	0	5.321	8.238
chr8	99747911	99748261	chr8:99747911-99748261	.	.	99747911	99748261	0	1	350	99747902	non.ARBS.M.bed	0	0	9.425	4.152	0	0	11.84	2.145
chr8	37159952	37160302	chr8:37159952-37160302	.	.	37159952	37160302	0	1	350	37159949	non.ARBS.M.bed	0	0	2.177	1.046	3.688	0	15.4	5.249
chr1	87336564	87336914	chr1:87336564-87336914	.	.	87336564	87336914	0	1	350	87336556	non.ARBS.M.bed	0	0.6098	3.031	13.79	0	0	6.922	3.089
chr10	65206191	65206541	chr10:65206191-65206541	.	.	65206191	65206541	0	1	350	65206185	non.ARBS.M.bed	0	0	9.073	9.895	0	0	3.576	4.877
chr7	111800586	111800936	chr7:111800586-111800936	.	.	111800586	111800936	0	1	350	111800585	non.ARBS.M.bed	1.906	0	9.777	8.219	4.535	0	1.43	1.43
chr5	113668246	113668596	chr5:113668246-113668596	.	.	113668246	113668596	0	1	350	113668245	non.ARBS.M.bed	0.2001	7.118	17.91	2.007	0	0	0	0
chr13	32520114	32520464	chr13:32520114-32520464	.	.	32520114	32520464	0	1	350	32520111	non.ARBS.M.bed	9.309	3.23	1.067	0	12.97	0.5855	0	0
chr15	75819279	75819629	chr15:75819279-75819629	.	.	75819279	75819629	0	1	350	75819272	non.ARBS.M.bed	0	0	7.376	12.46	0	0	1.073	6.079
chr7	6068103	6068453	chr7:6068103-6068453	.	.	6068103	6068453	0	1	350	6068097	non.ARBS.M.bed	0	2.944	1.195	12.31	0.9717	1.52	3.661	4.291
chr7	131042007	131042357	chr7:131042007-131042357	.	.	131042007	131042357	0	1	350	131042006	non.ARBS.M.bed	6.47	9.185	0	0	1.694	9.518	0	0
chr12	53962911	53963261	chr12:53962911-53963261	.	.	53962911	53963261	0	1	350	53962906	non.ARBS.M.bed	0	0	4.889	10.29	0	0	1.745	9.611
chr17	16084796	16085146	chr17:16084796-16085146	.	.	16084796	16085146	0	1	350	16084795	non.ARBS.M.bed	0	0	14.91	6.266	0	0	2.975	2.031
chr1	78463588	78463938	chr1:78463588-78463938	.	.	78463588	78463938	0	1	350	78463581	non.ARBS.M.bed	1.305	7.537	0.1281	0	4.846	10.9	1.43	0
chr2	166809120	166809470	chr2:166809120-166809470	.	.	166809120	166809470	0	1	350	166809119	non.ARBS.M.bed	0	2.287	8.005	7.152	0	1.246	5.649	1.788
chr18	56446555	56446905	chr18:56446555-56446905	.	.	56446555	56446905	0	1	350	56446550	non.ARBS.M.bed	0	0	9.393	16.54	0	0	0	0
chr20	10554078	10554428	chr20:10554078-10554428	.	.	10554078	10554428	0	1	350	10554077	non.ARBS.M.bed	2.563	1.877	2.765	3.106	5.805	2.492	3.261	3.89
chr14	52469906	52470256	chr14:52469906-52470256	.	.	52469906	52470256	0	1	350	52469901	non.ARBS.M.bed	9.462	8.585	2.007	0	3.276	2.255	0	0
chr10	81315478	81315828	chr10:81315478-81315828	.	.	81315478	81315828	0	1	350	81315470	non.ARBS.M.bed	0	0.9528	2.263	10.48	0.6603	0.5855	4.291	6.036
chr8	48571910	48572260	chr8:48571910-48572260	.	.	48571910	48572260	0	1	350	48571906	non.ARBS.M.bed	0.7146	2.334	10.35	4.163	0	2.118	4.648	0.9297
chr11	58693610	58693960	chr11:58693610-58693960	.	.	58693610	58693960	0	1	350	58693605	non.ARBS.M.bed	0.667	3.716	9.98	5.817	0.4983	0	2.717	1.859
chr3	131986210	131986560	chr3:131986210-131986560	.	.	131986210	131986560	0	1	350	131986209	non.ARBS.M.bed	0	1.62	5.444	3.629	0	1.37	9.082	4.076
chr7	107257670	107258020	chr7:107257670-107258020	.	.	107257670	107258020	0	1	350	107257669	non.ARBS.M.bed	9.433	4.859	1.868	0.05337	3.426	5.544	0	0
chr9	100824554	100824904	chr9:100824554-100824904	.	.	100824554	100824904	0	1	350	100824553	non.ARBS.M.bed	2.982	11.82	0.8432	0.2242	3.164	6.129	0	0
chr4	89435846	89436196	chr4:89435846-89436196	.	.	89435846	89436196	0	1	350	89435838	non.ARBS.M.bed	0	0	10.8	8.582	1.246	0	1.373	2.918
chr20	54973446	54973796	chr20:54973446-54973796	.	.	54973446	54973796	0	1	350	54973441	non.ARBS.M.bed	1.229	10.53	0	0	1.146	11.69	0	0
chr7	120349927	120350277	chr7:120349927-120350277	.	.	120349927	120350277	0	1	350	120349926	non.ARBS.M.bed	0	0	15.91	8.304	0	0	0	0
chr13	50050564	50050914	chr13:50050564-50050914	.	.	50050564	50050914	0	1	350	50050559	non.ARBS.M.bed	6.327	4.154	0	0	9.73	3.8	0	0
chr4	101551176	101551526	chr4:101551176-101551526	.	.	101551176	101551526	0	1	350	101551175	non.ARBS.M.bed	0.9528	0	6.927	2.914	2.791	0.3239	4.677	5.335
chr7	73163998	73164348	chr7:73163998-73164348	.	.	73163998	73164348	0	1	350	73163991	non.ARBS.M.bed	4.764	6.213	2.647	0.5764	6.403	3.065	0	0
chr3	12451686	12452036	chr3:12451686-12452036	.	.	12451686	12452036	0	1	350	12451685	non.ARBS.M.bed	0	0	19.51	0	0	0	3.976	0
chr5	14721938	14722288	chr5:14721938-14722288	.	.	14721938	14722288	0	1	350	14721937	non.ARBS.M.bed	1.801	4.412	0.6938	13.08	0.9468	2.492	0	0
chr1	84722538	84722888	chr1:84722538-84722888	.	.	84722538	84722888	0	1	350	84722530	non.ARBS.M.bed	2.277	2.735	6.554	4.782	2.193	3.414	1.43	0
chr4	95841738	95842088	chr4:95841738-95842088	.	.	95841738	95842088	0	1	350	95841729	non.ARBS.M.bed	5.488	11.66	0	0	2.791	3.438	0	0
chr6	163915106	163915456	chr6:163915106-163915456	.	.	163915106	163915456	0	1	350	163915105	non.ARBS.M.bed	4.821	7.089	1.526	2.743	1.719	5.432	0	0
chrX	76947304	76947654	chrX:76947304-76947654	.	.	76947304	76947654	0	1	350	76947297	non.ARBS.M.bed	0	0	5.209	4.312	0	0	8.882	4.706
chr1	61818922	61819272	chr1:61818922-61819272	.	.	61818922	61819272	0	1	350	61818916	non.ARBS.M.bed	4.764	8.576	0	1.067	2.878	5.768	0	0
chr14	35670230	35670580	chr14:35670230-35670580	.	.	35670230	35670580	0	1	350	35670227	non.ARBS.M.bed	1.525	4.193	2.989	8.859	3.987	0	0.7866	0.6436
chr6	47451694	47452044	chr6:47451694-47452044	.	.	47451694	47452044	0	1	350	47451690	non.ARBS.M.bed	2.687	7.566	1.793	1.003	4.211	5.531	0	0
chr12	125205102	125205452	chr12:125205102-125205452	.	.	125205102	125205452	0	1	350	125205101	non.ARBS.M.bed	0	0.9528	6.981	2.626	0.6229	0.6478	9.654	1.073
chr8	30533071	30533421	chr8:30533071-30533421	.	.	30533071	30533421	0	1	350	30533068	non.ARBS.M.bed	0	0	1.025	15.37	0	0	1.316	4.706
chr20	53601433	53601783	chr20:53601433-53601783	.	.	53601433	53601783	0	1	350	53601428	non.ARBS.M.bed	0	0	6.298	9.905	0	0	3.461	2.746
chr13	30149026	30149376	chr13:30149026-30149376	.	.	30149026	30149376	0	1	350	30149023	non.ARBS.M.bed	0	0	2.21	14.66	0.01246	1.233	0	4.291
chr2	233184622	233184972	chr2:233184622-233184972	.	.	233184622	233184972	0	1	350	233184620	non.ARBS.M.bed	1.486	5.126	6.191	0	1.669	3.04	4.691	0
chr21	38299524	38299874	chr21:38299524-38299874	.	.	38299524	38299874	0	1	350	38299521	non.ARBS.M.bed	0.9528	0.2287	10.14	2.69	0	0	5.678	2.503
chr5	66450305	66450655	chr5:66450305-66450655	.	.	66450305	66450655	0	1	350	66450299	non.ARBS.M.bed	5.098	6.289	0	1.067	3.924	5.606	0	0
chr7	36168128	36168478	chr7:36168128-36168478	.	.	36168128	36168478	0	1	350	36168125	non.ARBS.M.bed	0	1.81	1.195	3.907	1.246	3.065	7.952	2.775
chr4	106831902	106832252	chr4:106831902-106832252	.	.	106831902	106832252	0	1	350	106831901	non.ARBS.M.bed	4.926	4.031	7.653	2.38	0	0.02492	0.3862	2.474
chr6	75679369	75679719	chr6:75679369-75679719	.	.	75679369	75679719	0	1	350	75679362	non.ARBS.M.bed	0.9528	0	0	4.27	1.557	0.07475	9.039	5.978
chr6	35699514	35699864	chr6:35699514-35699864	.	.	35699514	35699864	0	1	350	35699511	non.ARBS.M.bed	6.165	2.525	4.12	2.135	0	1.57	4.448	0.8725
chr10	34037852	34038202	chr10:34037852-34038202	.	.	34037852	34038202	0	1	350	34037849	non.ARBS.M.bed	0	0.01906	10.16	5.743	0	0.02492	1.874	3.847
chr4	186271199	186271549	chr4:186271199-186271549	.	.	186271199	186271549	0	1	350	186271198	non.ARBS.M.bed	0.9719	4.745	2.092	4.291	3.414	4.659	0	1.43
chr5	80058890	80059240	chr5:80058890-80059240	.	.	80058890	80059240	0	1	350	80058882	non.ARBS.M.bed	8.48	7.909	0	0	2.492	2.492	0	0
chr8	42306791	42307141	chr8:42306791-42307141	.	.	42306791	42307141	0	1	350	42306787	non.ARBS.M.bed	0.6289	0.324	6.746	3.683	2.492	0	3.189	4.091
chr2	37194613	37194963	chr2:37194613-37194963	.	.	37194613	37194963	0	1	350	37194610	non.ARBS.M.bed	2.496	5.021	2.807	0.3949	1.246	2.977	5.378	0.5292
chr11	102048718	102049068	chr11:102048718-102049068	.	.	102048718	102049068	0	1	350	102048717	non.ARBS.M.bed	2.106	3.611	0	0	10	5.12	0	0
chr6	11288104	11288454	chr6:11288104-11288454	.	.	11288104	11288454	0	1	350	11288103	non.ARBS.M.bed	0	0.03811	5.743	10.59	0	0	0	4.405
chr5	72810917	72811267	chr5:72810917-72811267	.	.	72810917	72811267	0	1	350	72810910	non.ARBS.M.bed	0	1.115	0.982	7.557	0	0	0	10.97
chr3	142208246	142208596	chr3:142208246-142208596	.	.	142208246	142208596	0	1	350	142208245	non.ARBS.M.bed	0	0	5.689	2.85	0	0	4.291	7.752
chr16	69943689	69944039	chr16:69943689-69944039	.	.	69943689	69944039	0	1	350	69943683	non.ARBS.M.bed	3.783	8.652	0	0	3.152	4.946	0	0
chr5	114893959	114894309	chr5:114893959-114894309	.	.	114893959	114894309	0	1	350	114893958	non.ARBS.M.bed	1.925	3.964	4.419	3.586	1.869	0.735	1.659	2.374
chr19	39953890	39954240	chr19:39953890-39954240	.	.	39953890	39954240	0	1	350	39953887	non.ARBS.M.bed	5.955	5.86	0	0	4.734	3.862	0	0
chr15	93182194	93182544	chr15:93182194-93182544	.	.	93182194	93182544	0	1	350	93182185	non.ARBS.M.bed	0.4764	0	3.202	10.89	0.6977	0	1.959	3.132
chr4	88340648	88340998	chr4:88340648-88340998	.	.	88340648	88340998	0	1	350	88340640	non.ARBS.M.bed	0	3.678	3.981	3.49	0	4.834	3.132	1.159
chr4	140617502	140617852	chr4:140617502-140617852	.	.	140617502	140617852	0	1	350	140617501	non.ARBS.M.bed	1.944	3.792	1.046	1.089	1.844	7.624	0.7723	2.088
chr15	69767298	69767648	chr15:69767298-69767648	.	.	69767298	69767648	0	1	350	69767292	non.ARBS.M.bed	0.9528	1.41	5.316	2.69	3.189	3.04	1.43	2.117
chr13	28175790	28176140	chr13:28175790-28176140	.	.	28175790	28176140	0	1	350	28175788	non.ARBS.M.bed	0	0	2.242	5.017	0	0	5.793	6.937
chr12	80425264	80425614	chr12:80425264-80425614	.	.	80425264	80425614	0	1	350	80425256	non.ARBS.M.bed	2.963	1.058	2.316	7.739	1.071	1.246	1.988	1.588
chr1	28400204	28400554	chr1:28400204-28400554	.	.	28400204	28400554	0	1	350	28400202	non.ARBS.M.bed	0	0.03811	4.302	4.899	0	0	7.08	3.647
chr14	71421372	71421722	chr14:71421372-71421722	.	.	71421372	71421722	0	1	350	71421365	non.ARBS.M.bed	1.963	0	3.64	7.568	3.974	2.604	0	0
chr21	17396712	17397062	chr21:17396712-17397062	.	.	17396712	17397062	0	1	350	17396711	non.ARBS.M.bed	2.496	1.201	4.536	2.017	2.803	0.7849	3.218	2.675
chr4	100917508	100917858	chr4:100917508-100917858	.	.	100917508	100917858	0	1	350	100917507	non.ARBS.M.bed	1.744	2.144	8.112	4.803	0	0	1.187	1.673
chr11	9862026	9862376	chr11:9862026-9862376	.	.	9862026	9862376	0	1	350	9862017	non.ARBS.M.bed	0	3.811	0.2562	0	1.246	7.201	6.036	1.087
chr11	35359060	35359410	chr11:35359060-35359410	.	.	35359060	35359410	0	1	350	35359057	non.ARBS.M.bed	4.097	0.2859	3.469	3.149	1.62	0	3.576	3.433
chr17	66426138	66426488	chr17:66426138-66426488	.	.	66426138	66426488	0	1	350	66426132	non.ARBS.M.bed	4.278	4.907	2.797	0.9393	1.694	5.008	0	0
chr8	102419430	102419780	chr8:102419430-102419780	.	.	102419430	102419780	0	1	350	102419429	non.ARBS.M.bed	0	0.2859	14.78	4.323	0	0	0	0
chr1	235572208	235572558	chr1:235572208-235572558	.	.	235572208	235572558	0	1	350	235572206	non.ARBS.M.bed	0.7909	3.973	1.334	4.985	2.068	6.229	0	0
chr20	19945042	19945392	chr20:19945042-19945392	.	.	19945042	19945392	0	1	350	19945041	non.ARBS.M.bed	2.068	0.7909	4.003	7.29	1.146	2.591	0	1.43
chr21	29682472	29682822	chr21:29682472-29682822	.	.	29682472	29682822	0	1	350	29682470	non.ARBS.M.bed	1.191	3.364	2.562	2.54	1.831	6.391	0	1.43
chr3	148342889	148343239	chr3:148342889-148343239	.	.	148342889	148343239	0	1	350	148342888	non.ARBS.M.bed	0.1334	0.8194	3.586	5.486	1.246	0	3.533	4.491
chr9	110217741	110218091	chr9:110217741-110218091	.	.	110217741	110218091	0	1	350	110217740	non.ARBS.M.bed	2.468	1.734	5.07	3.811	0	0	4.291	1.888
chr3	155674956	155675306	chr3:155674956-155675306	.	.	155674956	155675306	0	1	350	155674955	non.ARBS.M.bed	7.27	3.04	0	1.067	1.246	6.304	0	0
chr14	51230058	51230408	chr14:51230058-51230408	.	.	51230058	51230408	0	1	350	51230053	non.ARBS.M.bed	0	0	7.557	3.117	1.034	0.2118	2.632	4.291
chr10	80241572	80241922	chr10:80241572-80241922	.	.	80241572	80241922	0	1	350	80241564	non.ARBS.M.bed	1.372	0.5336	8.571	2.893	0.3488	0	5.006	0.08582
chr11	42011452	42011802	chr11:42011452-42011802	.	.	42011452	42011802	0	1	350	42011448	non.ARBS.M.bed	1.849	2.859	2.135	2.092	1.246	0.02492	2.832	5.721
chr3	158414287	158414637	chr3:158414287-158414637	.	.	158414287	158414637	0	1	350	158414286	non.ARBS.M.bed	5.098	6.794	0	1.067	1.557	2.641	0.8868	0.5435
chr8	59548884	59549234	chr8:59548884-59549234	.	.	59548884	59549234	0	1	350	59548879	non.ARBS.M.bed	0	0.324	3.031	12.25	0	0.4236	1.43	0.9726
chr4	6634797	6635147	chr4:6634797-6635147	.	.	6634797	6635147	0	1	350	6634791	non.ARBS.M.bed	3.487	2.201	4.227	2.903	1.171	1.321	0.3147	2.503
chr12	102897507	102897857	chr12:102897507-102897857	.	.	102897507	102897857	0	1	350	102897506	non.ARBS.M.bed	1.667	2.754	1.217	2.06	2.492	0	1.788	6.079
chr11	126101573	126101923	chr11:126101573-126101923	.	.	126101573	126101923	0	1	350	126101572	non.ARBS.M.bed	8.299	3.649	0	0	2.155	3.787	0	0
chr7	133946213	133946563	chr7:133946213-133946563	.	.	133946213	133946563	0	1	350	133946212	non.ARBS.M.bed	2.878	1.058	4.547	6.917	1.096	1.395	0	0
chr15	81680526	81680876	chr15:81680526-81680876	.	.	81680526	81680876	0	1	350	81680518	non.ARBS.M.bed	2.63	2.839	1.622	2.135	3.09	1.246	0.0143	4.276
chr3	24879774	24880124	chr3:24879774-24880124	.	.	24879774	24880124	0	1	350	24879772	non.ARBS.M.bed	2.144	2.83	2.103	5.091	1.246	0	2.846	1.445
chr2	5251654	5252004	chr2:5251654-5252004	.	.	5251654	5252004	0	1	350	5251649	non.ARBS.M.bed	0	0	4.045	0.6725	0	0	7.437	5.378
chr10	14033222	14033572	chr10:14033222-14033572	.	.	14033222	14033572	0	1	350	14033221	non.ARBS.M.bed	2.62	0.02859	2.572	8.443	1.208	2.529	0	0
chr17	71211487	71211837	chr17:71211487-71211837	.	.	71211487	71211837	0	1	350	71211480	non.ARBS.M.bed	0	2.839	1.622	2.252	0	2.953	0.9011	6.751
chr8	33313167	33313517	chr8:33313167-33313517	.	.	33313167	33313517	0	1	350	33313164	non.ARBS.M.bed	0	0	6.234	0.8859	0	0	7.638	2.374
chr14	92554716	92555066	chr14:92554716-92555066	.	.	92554716	92555066	0	1	350	92554707	non.ARBS.M.bed	0	0	4.44	4.099	0	0	5.335	3.247
chr3	45658810	45659160	chr3:45658810-45659160	.	.	45658810	45659160	0	1	350	45658806	non.ARBS.M.bed	2.716	1.382	1.281	1.388	5.544	3.924	0	0.8582
chr8	103254616	103254966	chr8:103254616-103254966	.	.	103254616	103254966	0	1	350	103254615	non.ARBS.M.bed	0.8671	4.526	0.9713	1.334	5.158	2.093	0	2.117
chrX	43768309	43768659	chrX:43768309-43768659	.	.	43768309	43768659	0	1	350	43768305	non.ARBS.M.bed	0	0	12.46	0.1708	0	0	2.632	1.659
chr18	12605936	12606286	chr18:12605936-12606286	.	.	12605936	12606286	0	1	350	12605935	non.ARBS.M.bed	0	0	6.97	6.308	0	0	1.788	1.788
chr7	98621506	98621856	chr7:98621506-98621856	.	.	98621506	98621856	0	1	350	98621497	non.ARBS.M.bed	0.2954	7.08	0	1.131	1.719	5.133	0	1.43
chr3	128065320	128065670	chr3:128065320-128065670	.	.	128065320	128065670	0	1	350	128065319	non.ARBS.M.bed	0.4288	2.144	2.989	4.376	0.9966	1.495	1.287	3.004
chr1	183058072	183058422	chr1:183058072-183058422	.	.	183058072	183058422	0	1	350	183058071	non.ARBS.M.bed	7.527	5.088	0	0	3.152	0.9344	0	0
chr7	27975970	27976320	chr7:27975970-27976320	.	.	27975970	27976320	0	1	350	27975968	non.ARBS.M.bed	0	1.906	5.23	2.242	0	0	3.004	4.291
chr1	228863927	228864277	chr1:228863927-228864277	.	.	228863927	228864277	0	1	350	228863925	non.ARBS.M.bed	0.4955	1.191	11.97	1.537	0	0	1.43	0
chr13	21080124	21080474	chr13:21080124-21080474	.	.	21080124	21080474	0	1	350	21080122	non.ARBS.M.bed	0	1.887	2.668	7.216	0	0	1.802	2.861
chr2	180818588	180818938	chr2:180818588-180818938	.	.	180818588	180818938	0	1	350	180818587	non.ARBS.M.bed	0	0	4.408	3.469	0.1495	0	6.064	2.317
chr6	105774078	105774428	chr6:105774078-105774428	.	.	105774078	105774428	0	1	350	105774077	non.ARBS.M.bed	0.02859	2.677	6.532	4.675	0	0	1.073	1.387
chr20	35252498	35252848	chr20:35252498-35252848	.	.	35252498	35252848	0	1	350	35252495	non.ARBS.M.bed	0.9528	0.4574	1.334	2.999	3.737	1.819	2.446	2.589
chr12	117357382	117357732	chr12:117357382-117357732	.	.	117357382	117357732	0	1	350	117357381	non.ARBS.M.bed	4.421	5.279	0	1.067	2.13	3.252	0	0
chr2	162940924	162941274	chr2:162940924-162941274	.	.	162940924	162941274	0	1	350	162940923	non.ARBS.M.bed	0	0	14.48	1.654	0	0	0	0
chrX	107815956	107816306	chrX:107815956-107816306	.	.	107815956	107816306	0	1	350	107815955	non.ARBS.M.bed	8.29	3.983	0	0	1.246	2.492	0	0
chr3	42603880	42604230	chr3:42603880-42604230	.	.	42603880	42604230	0	1	350	42603876	non.ARBS.M.bed	0	0	7.845	6.671	0	0	0.7866	0.6436
chr2	55217156	55217506	chr2:55217156-55217506	.	.	55217156	55217506	0	1	350	55217151	non.ARBS.M.bed	0	0	5.465	0.4056	0	0	1.774	8.238
chr9	14700416	14700766	chr9:14700416-14700766	.	.	14700416	14700766	0	1	350	14700415	non.ARBS.M.bed	2.296	2.468	7.184	2.423	1.134	0.1121	0	0
chr6	35558343	35558693	chr6:35558343-35558693	.	.	35558343	35558693	0	1	350	35558340	non.ARBS.M.bed	0.1715	0.7813	7.514	5.593	0	0	1.43	0
chr1	21658506	21658856	chr1:21658506-21658856	.	.	21658506	21658856	0	1	350	21658504	non.ARBS.M.bed	0.9528	0	4.408	4.344	0	0	1.344	4.377
chr10	101571792	101572142	chr10:101571792-101572142	.	.	101571792	101572142	0	1	350	101571791	non.ARBS.M.bed	0	0	6.757	5.689	0	0	1.43	1.43
chr10	128955996	128956346	chr10:128955996-128956346	.	.	128955996	128956346	0	1	350	128955995	non.ARBS.M.bed	2.182	2.106	0	4.099	4.672	2.23	0	0
chr7	98726020	98726370	chr7:98726020-98726370	.	.	98726020	98726370	0	1	350	98726011	non.ARBS.M.bed	0	0	10.78	1.601	0	0	2.002	0.8582
chr3	172035209	172035559	chr3:172035209-172035559	.	.	172035209	172035559	0	1	350	172035208	non.ARBS.M.bed	3.506	4.288	0.3629	0.7045	0.8472	5.494	0	0
chr6	121631837	121632187	chr6:121631837-121632187	.	.	121631837	121632187	0	1	350	121631836	non.ARBS.M.bed	0	0	3.597	3.48	0	0	6.25	1.802
chr9	133606624	133606974	chr9:133606624-133606974	.	.	133606624	133606974	0	1	350	133606623	non.ARBS.M.bed	2.859	4.269	0.523	2.402	1.856	2.504	0	0.7151
